crime_id,victim_id,location_id,station_id,crime_type,crime_date,crime_time,severity,weapon_used,loss_amount,arrest_made
C004385,V03001,L0217,S004,Kidnapping,2025-05-08,Morning,Medium,None,277532,Yes
C004386,V00370,L0184,S045,Assault,2023-09-18,Night,Low,None,2668,Yes
C004387,V00596,L0273,S057,Burglary,2023-04-26,Morning,Medium,None,30708,Yes
C004388,V01052,L0110,S059,Cyber Crime,2024-05-26,Afternoon,Medium,None,311392,No
C004389,V04000,L0109,S057,Kidnapping,2025-09-20,Morning,Low,None,165701,Yes
C004390,V00813,L0265,S003,Burglary,2024-09-23,Evening,High,Knife,125394,Yes
C004391,V01726,L0005,S069,Theft,2024-04-29,Evening,Medium,None,282968,No
C004392,V00080,L0128,S027,Fraud,2023-06-18,Night,Low,Stick,375005,No
C004393,V03141,L0212,S030,Assault,2023-04-24,Morning,Low,None,420432,No
C004394,V00287,L0143,S061,Cyber Crime,2023-02-27,Evening,High,Knife,382306,No
C004395,V02410,L0193,S040,Assault,2023-01-09,Afternoon,Medium,None,391081,Yes
C004396,V02971,L0053,S045,Theft,2025-04-09,Night,Low,None,346523,Yes
C004397,V01151,L0211,S040,Assault,2025-11-05,Night,Medium,Knife,252684,Yes
C004398,V02241,L0127,S063,Burglary,2024-05-31,Morning,High,Knife,97042,Yes
C004399,V02088,L0258,S066,Kidnapping,2025-12-19,Morning,Medium,None,237244,No
C004400,V01864,L0166,S038,Kidnapping,2023-06-16,Night,Medium,Stick,425335,Yes
C004401,V02970,L0017,S011,Fraud,2024-02-14,Morning,Medium,None,228803,No
C004402,V03492,L0188,S016,Burglary,2025-07-14,Evening,Medium,Stick,312368,Yes
C004403,V01648,L0005,S071,Robbery,2025-12-25,Morning,Medium,Stick,31556,Yes
C004404,V02670,L0235,S035,Theft,2024-09-08,Night,Low,None,59078,Yes
C004405,V01944,L0096,S023,Fraud,2024-10-16,Morning,Medium,None,22386,No
C004406,V01436,L0230,S026,Kidnapping,2024-06-10,Afternoon,Medium,Knife,484447,No
C004407,V03025,L0119,S042,Theft,2024-08-03,Afternoon,Medium,None,38961,No
C004408,V02213,L0050,S042,Cyber Crime,2025-07-03,Evening,Medium,None,342912,No
C004409,V01947,L0137,S006,Cyber Crime,2024-06-18,Afternoon,Medium,None,345800,No
C004410,V00445,L0178,S032,Fraud,2025-03-19,Morning,High,Knife,353812,Yes
C004411,V00954,L0199,S006,Robbery,2023-02-17,Morning,Medium,Knife,141278,No
C004412,V03951,L0226,S063,Cyber Crime,2024-11-24,Evening,Medium,Knife,126330,Yes
C004413,V00136,L0126,S006,Theft,2025-11-20,Morning,High,Knife,365755,No
C004414,V03946,L0153,S073,Burglary,2023-10-17,Evening,Low,None,56273,No
C004415,V00367,L0114,S037,Kidnapping,2023-01-07,Afternoon,Low,None,219074,Yes
C004416,V03776,L0216,S046,Robbery,2024-11-13,Morning,Low,None,401102,No
C004417,V01200,L0062,S064,Kidnapping,2024-09-14,Night,High,None,378970,Yes
C004418,V01749,L0234,S027,Cyber Crime,2023-01-24,Night,High,Stick,261006,No
C004419,V02372,L0273,S023,Kidnapping,2025-02-16,Afternoon,High,Knife,426553,Yes
C004420,V03488,L0040,S016,Burglary,2023-12-26,Evening,Low,None,106999,Yes
C004421,V01469,L0241,S025,Cyber Crime,2025-03-02,Night,Medium,None,429331,No
C004422,V01174,L0122,S042,Cyber Crime,2024-10-11,Evening,Low,Stick,258890,Yes
C004423,V00926,L0232,S030,Robbery,2023-01-22,Morning,Low,Knife,130494,Yes
C004424,V02904,L0205,S050,Burglary,2023-04-02,Afternoon,Medium,None,8606,Yes
C004425,V01764,L0202,S049,Fraud,2024-06-12,Afternoon,High,None,376795,No
C004426,V03303,L0078,S032,Robbery,2025-02-22,Evening,Medium,None,161672,No
C004427,V02045,L0007,S007,Burglary,2025-12-14,Evening,Medium,None,30098,No
C004428,V03916,L0096,S011,Cyber Crime,2024-06-30,Evening,Medium,Gun,489975,Yes
C004429,V02992,L0013,S043,Burglary,2025-02-16,Morning,Low,None,35470,Yes
C004430,V02352,L0019,S030,Robbery,2024-08-13,Morning,Low,Knife,180435,No
C004431,V03313,L0201,S044,Robbery,2024-07-31,Night,Low,Knife,33921,Yes
C004432,V03994,L0271,S010,Kidnapping,2025-03-01,Morning,Medium,None,305050,Yes
C004433,V02795,L0199,S040,Robbery,2024-07-20,Afternoon,Low,Stick,36636,Yes
C004434,V01140,L0163,S005,Theft,2024-10-10,Afternoon,High,None,1563,No
C004435,V00100,L0033,S054,Cyber Crime,2024-01-09,Afternoon,Low,Stick,314891,Yes
C004436,V00798,L0267,S042,Robbery,2023-03-06,Night,Medium,Knife,383296,Yes
C004437,V03495,L0075,S063,Robbery,2023-12-01,Night,Low,Knife,3455,Yes
C004438,V02051,L0122,S022,Theft,2025-08-14,Afternoon,Low,None,230001,No
C004439,V02888,L0159,S058,Burglary,2025-06-13,Evening,Low,Gun,292625,No
C004440,V01902,L0004,S072,Assault,2023-10-13,Night,Low,Stick,21140,Yes
C004441,V01090,L0202,S052,Fraud,2025-10-01,Night,Medium,Knife,386198,Yes
C004442,V02090,L0280,S073,Theft,2025-01-13,Morning,Medium,Knife,298729,No
C004443,V02246,L0115,S073,Robbery,2024-01-17,Evening,Medium,Knife,483752,Yes
C004444,V03937,L0291,S018,Burglary,2025-12-09,Evening,Low,Knife,488232,No
C004445,V01826,L0258,S032,Assault,2024-06-11,Morning,Low,None,302450,No
C004446,V01495,L0237,S038,Cyber Crime,2023-09-28,Night,Low,Knife,359924,Yes
C004447,V01489,L0158,S028,Burglary,2023-09-16,Night,Medium,Knife,206089,No
C004448,V03573,L0188,S032,Burglary,2024-10-29,Night,Low,Gun,205887,No
C004449,V00481,L0299,S013,Kidnapping,2025-12-17,Night,Medium,Gun,90931,Yes
C004450,V02245,L0296,S062,Cyber Crime,2023-07-05,Morning,Medium,Stick,1460,No
C004451,V03375,L0057,S005,Burglary,2024-05-18,Morning,Low,None,266350,No
C004452,V03816,L0263,S001,Cyber Crime,2023-11-02,Afternoon,Low,None,298407,No
C004453,V01814,L0225,S044,Fraud,2024-05-17,Night,Low,None,466960,Yes
C004454,V02254,L0279,S020,Kidnapping,2024-09-09,Night,High,None,478275,No
C004455,V00189,L0061,S062,Kidnapping,2023-07-29,Afternoon,Low,Stick,165812,Yes
C004456,V03499,L0082,S060,Assault,2024-03-28,Evening,Medium,None,251005,Yes
C004457,V00380,L0150,S040,Fraud,2023-11-17,Night,Medium,Knife,161115,Yes
C004458,V03155,L0036,S034,Robbery,2023-10-16,Morning,Low,None,60879,Yes
C004459,V03684,L0049,S044,Cyber Crime,2025-03-25,Night,Medium,None,243511,No
C004460,V02860,L0227,S073,Cyber Crime,2025-07-20,Morning,Medium,Stick,139555,No
C004461,V01899,L0150,S039,Assault,2025-01-20,Night,High,None,424935,No
C004462,V00434,L0068,S036,Cyber Crime,2024-12-22,Morning,High,Stick,428670,Yes
C004463,V03755,L0101,S008,Assault,2024-11-17,Evening,Medium,None,149070,Yes
C004464,V00881,L0134,S063,Burglary,2024-04-21,Morning,Medium,None,173079,No
C004465,V00125,L0155,S016,Robbery,2024-03-12,Evening,Low,Gun,491608,No
C004466,V02793,L0036,S065,Theft,2023-02-05,Afternoon,Low,Gun,215466,Yes
C004467,V02557,L0167,S067,Burglary,2023-10-09,Evening,Low,Knife,169844,No
C004468,V01551,L0206,S025,Burglary,2025-04-16,Afternoon,Medium,Gun,484097,Yes
C004469,V00293,L0253,S063,Cyber Crime,2025-09-09,Night,Low,Knife,32883,Yes
C004470,V03791,L0151,S041,Assault,2024-01-18,Afternoon,Medium,None,499503,Yes
C004471,V02809,L0292,S038,Fraud,2023-12-06,Night,Medium,None,122565,Yes
C004472,V02377,L0066,S040,Burglary,2023-10-29,Morning,Medium,Gun,291900,Yes
C004473,V03527,L0149,S035,Fraud,2024-09-02,Morning,Medium,Knife,54901,Yes
C004474,V02920,L0104,S017,Assault,2024-03-19,Night,Low,Gun,470206,No
C004475,V02541,L0267,S019,Kidnapping,2025-03-17,Afternoon,High,None,300428,Yes
C004476,V03203,L0242,S033,Fraud,2024-12-09,Night,Low,Knife,181686,No
C004477,V01676,L0149,S067,Cyber Crime,2025-02-19,Evening,High,None,330559,Yes
C004478,V02875,L0109,S052,Assault,2023-05-14,Evening,Low,None,444584,No
C004479,V02958,L0100,S009,Robbery,2024-06-15,Night,High,Knife,186144,No
C004480,V00317,L0053,S051,Assault,2025-02-02,Evening,Low,None,6424,No
C004481,V00792,L0178,S049,Theft,2023-07-21,Night,Medium,None,85369,Yes
C004482,V00243,L0197,S071,Robbery,2025-09-16,Night,Low,None,223799,Yes
C004483,V03164,L0078,S021,Assault,2024-10-14,Evening,Medium,None,96025,No
C004484,V02289,L0046,S008,Assault,2025-06-23,Night,High,Knife,85688,Yes
C004485,V03215,L0229,S002,Cyber Crime,2025-08-17,Evening,Low,Stick,42096,No
C004486,V03953,L0035,S046,Robbery,2023-04-27,Evening,High,None,107702,Yes
C004487,V00543,L0109,S074,Theft,2025-01-13,Night,High,Gun,421111,Yes
C004488,V00814,L0136,S020,Robbery,2024-11-29,Evening,Low,Stick,26977,No
C004489,V03980,L0245,S019,Assault,2025-11-06,Evening,High,Knife,200488,No
C004490,V01306,L0239,S056,Assault,2025-03-30,Evening,High,None,354851,No
C004491,V02139,L0194,S031,Cyber Crime,2025-07-31,Evening,Medium,Knife,445622,Yes
C004492,V01962,L0068,S025,Kidnapping,2023-11-21,Night,High,None,117783,No
C004493,V00482,L0059,S009,Robbery,2024-08-16,Evening,Medium,None,45954,Yes
C004494,V03060,L0200,S071,Theft,2025-11-26,Morning,Medium,None,4443,No
C004495,V01010,L0039,S015,Assault,2023-03-17,Night,Low,None,283368,Yes
C004496,V02145,L0169,S058,Robbery,2025-01-02,Afternoon,Medium,Gun,287045,Yes
C004497,V03274,L0030,S074,Kidnapping,2024-12-26,Night,Medium,None,124543,No
C004498,V03885,L0218,S008,Robbery,2023-01-27,Evening,Low,Knife,440070,Yes
C004499,V00109,L0243,S057,Fraud,2024-08-18,Evening,Low,None,392339,Yes
C004500,V00204,L0269,S075,Assault,2025-03-31,Evening,High,None,29211,Yes
C004501,V01208,L0114,S057,Cyber Crime,2023-07-31,Afternoon,Medium,Knife,127502,Yes
C004502,V03519,L0073,S043,Burglary,2025-11-10,Night,High,None,375349,No
C004503,V00336,L0178,S011,Assault,2024-08-14,Evening,Medium,None,447940,Yes
C004504,V01306,L0047,S068,Kidnapping,2023-05-29,Night,Low,Knife,363927,No
C004505,V02162,L0082,S004,Kidnapping,2024-08-13,Afternoon,High,Knife,143450,Yes
C004506,V02464,L0028,S064,Theft,2024-09-14,Afternoon,Medium,None,1033,Yes
C004507,V00838,L0048,S066,Assault,2025-06-17,Morning,Low,None,223394,No
C004508,V00323,L0171,S047,Burglary,2025-03-17,Morning,Medium,None,435634,No
C004509,V00037,L0280,S040,Kidnapping,2025-03-28,Morning,Low,None,103051,Yes
C004510,V02692,L0190,S067,Burglary,2025-04-03,Afternoon,Medium,Gun,31690,No
C004511,V01796,L0169,S039,Robbery,2024-04-03,Morning,Medium,None,44700,Yes
C004512,V02122,L0013,S019,Robbery,2024-06-14,Evening,High,Gun,133144,Yes
C004513,V03673,L0294,S039,Assault,2024-04-25,Night,High,None,166787,Yes
C004514,V03261,L0031,S007,Robbery,2025-02-24,Morning,Low,Knife,91670,Yes
C004515,V00604,L0075,S030,Theft,2025-10-28,Afternoon,High,None,438260,No
C004516,V03153,L0250,S039,Burglary,2023-03-03,Night,Medium,Knife,438403,Yes
C004517,V02955,L0164,S044,Theft,2025-11-15,Afternoon,Medium,None,146465,Yes
C004518,V02892,L0276,S057,Cyber Crime,2025-02-18,Night,Medium,Knife,170948,Yes
C004519,V03774,L0017,S014,Robbery,2025-07-24,Morning,High,Stick,371927,No
C004520,V03212,L0245,S002,Theft,2023-01-31,Morning,Medium,Knife,214980,No
C004521,V02665,L0019,S010,Burglary,2023-06-23,Morning,Low,None,483639,Yes
C004522,V03720,L0216,S064,Cyber Crime,2024-01-25,Afternoon,Low,Knife,73171,Yes
C004523,V03915,L0046,S063,Fraud,2025-09-04,Night,High,None,82261,Yes
C004524,V00148,L0237,S029,Theft,2024-12-13,Morning,Low,None,405005,No
C004525,V03022,L0103,S052,Kidnapping,2024-05-25,Afternoon,High,None,69871,Yes
C004526,V03461,L0075,S001,Theft,2024-02-28,Afternoon,Low,Knife,234490,Yes
C004527,V02004,L0188,S008,Burglary,2023-08-29,Night,Medium,Gun,466160,No
C004528,V00934,L0042,S027,Assault,2024-02-26,Night,High,Knife,458978,No
C004529,V03032,L0135,S069,Assault,2023-01-09,Evening,Medium,None,14833,Yes
C004530,V01648,L0182,S043,Fraud,2024-01-23,Afternoon,Low,Stick,229214,Yes
C004531,V03939,L0153,S020,Kidnapping,2023-11-27,Morning,Low,Gun,38029,No
C004532,V00834,L0182,S058,Robbery,2024-05-07,Evening,High,Gun,473498,Yes
C004533,V01459,L0102,S045,Fraud,2023-08-17,Night,Low,None,168819,Yes
C004534,V01040,L0059,S056,Robbery,2025-01-21,Afternoon,Medium,Knife,217745,Yes
C004535,V00273,L0081,S015,Theft,2023-08-25,Night,High,None,321739,Yes
C004536,V00805,L0053,S073,Kidnapping,2023-03-18,Morning,Low,None,208875,No
C004537,V02794,L0166,S004,Burglary,2024-04-05,Morning,Low,None,390373,Yes
C004538,V03653,L0066,S010,Burglary,2024-10-16,Afternoon,Low,None,142607,Yes
C004539,V03455,L0212,S013,Cyber Crime,2023-08-15,Evening,Medium,None,147172,Yes
C004540,V03898,L0084,S067,Kidnapping,2024-10-14,Night,Low,Stick,407812,Yes
C004541,V02995,L0039,S013,Theft,2025-02-04,Afternoon,Low,Knife,253319,Yes
C004542,V03501,L0041,S012,Robbery,2024-04-10,Afternoon,Low,Knife,419649,No
C004543,V01646,L0134,S014,Assault,2024-11-11,Afternoon,Medium,Gun,68345,No
C004544,V03939,L0016,S064,Assault,2023-09-29,Evening,Medium,Knife,17072,Yes
C004545,V02915,L0134,S002,Burglary,2025-01-16,Evening,Medium,None,262073,Yes
C004546,V02645,L0254,S071,Theft,2024-02-24,Evening,Low,Gun,357967,No
C004547,V01055,L0181,S067,Fraud,2023-08-12,Evening,Medium,None,404108,No
C004548,V02116,L0049,S057,Cyber Crime,2024-08-29,Night,Medium,None,454809,Yes
C004549,V02622,L0271,S045,Theft,2025-09-28,Afternoon,Medium,None,330558,Yes
C004550,V03628,L0096,S063,Robbery,2023-07-06,Evening,Medium,Knife,194182,Yes
C004551,V03680,L0081,S020,Robbery,2023-07-02,Night,Medium,Knife,305838,No
C004552,V03273,L0046,S029,Theft,2025-06-10,Night,High,Knife,478881,No
C004553,V03045,L0208,S042,Fraud,2025-02-25,Evening,Medium,Knife,403019,Yes
C004554,V00711,L0286,S052,Theft,2024-04-15,Morning,Medium,Knife,385545,Yes
C004555,V01763,L0220,S004,Fraud,2024-11-22,Morning,Medium,Gun,455943,No
C004556,V03907,L0012,S001,Assault,2025-07-24,Afternoon,Low,Knife,382562,Yes
C004557,V00477,L0073,S042,Assault,2025-02-11,Afternoon,High,Gun,92860,No
C004558,V02159,L0139,S053,Fraud,2024-11-01,Morning,High,Knife,20585,Yes
C004559,V01601,L0228,S035,Cyber Crime,2025-10-22,Night,Low,Knife,286482,No
C004560,V01031,L0234,S069,Assault,2025-04-25,Afternoon,High,None,8277,No
C004561,V00015,L0122,S012,Theft,2025-09-13,Evening,Medium,Gun,137818,Yes
C004562,V02321,L0247,S045,Theft,2025-05-07,Morning,High,None,90842,No
C004563,V02807,L0112,S031,Cyber Crime,2024-06-29,Morning,High,None,347223,Yes
C004564,V00795,L0011,S040,Assault,2024-04-20,Evening,Medium,None,371918,No
C004565,V02426,L0126,S049,Cyber Crime,2025-10-04,Evening,Medium,Knife,361337,Yes
C004566,V00430,L0028,S042,Fraud,2025-10-11,Afternoon,Low,Stick,8796,Yes
C004567,V02596,L0218,S054,Cyber Crime,2024-03-14,Afternoon,Medium,None,168034,Yes
C004568,V01360,L0128,S018,Robbery,2025-06-27,Afternoon,Low,None,236699,No
C004569,V00409,L0261,S069,Burglary,2023-08-15,Evening,Low,None,160551,No
C004570,V00317,L0274,S027,Theft,2023-11-12,Night,Low,Knife,169728,No
C004571,V00547,L0037,S053,Fraud,2023-09-08,Evening,Low,Knife,473155,Yes
C004572,V02528,L0244,S014,Fraud,2025-12-09,Afternoon,Low,Knife,9303,Yes
C004573,V03882,L0167,S044,Kidnapping,2025-02-12,Evening,Medium,None,469675,Yes
C004574,V03998,L0188,S016,Cyber Crime,2025-10-08,Night,Low,Stick,164012,Yes
C004575,V02530,L0184,S060,Kidnapping,2023-12-23,Evening,Low,None,26934,Yes
C004576,V02098,L0058,S063,Burglary,2024-04-13,Evening,Low,Gun,362372,No
C004577,V01209,L0277,S065,Theft,2024-11-13,Night,Medium,None,311878,Yes
C004578,V02160,L0264,S038,Burglary,2025-01-16,Afternoon,Medium,Knife,487235,Yes
C004579,V01069,L0057,S007,Assault,2024-02-01,Night,Medium,Gun,105853,No
C004580,V02213,L0260,S026,Burglary,2024-11-24,Afternoon,Medium,None,337100,No
C004581,V00364,L0282,S008,Kidnapping,2024-10-18,Night,Medium,None,458847,Yes
C004582,V00100,L0189,S053,Kidnapping,2024-12-08,Evening,Medium,Knife,415099,Yes
C004583,V01512,L0111,S025,Assault,2025-09-29,Night,Medium,None,253376,Yes
C004584,V03581,L0098,S019,Robbery,2024-11-15,Night,Medium,None,42486,Yes
C004585,V03228,L0079,S044,Assault,2024-08-28,Night,Low,Gun,363942,Yes
C004586,V00413,L0035,S058,Robbery,2024-01-20,Evening,Medium,None,496001,Yes
C004587,V01177,L0077,S052,Cyber Crime,2025-04-24,Morning,Medium,Stick,54093,No
C004588,V02203,L0066,S074,Assault,2025-11-30,Afternoon,Low,None,119274,No
C004589,V01607,L0214,S072,Kidnapping,2023-06-26,Evening,Low,Gun,99221,No
C004590,V02338,L0198,S007,Kidnapping,2023-09-09,Afternoon,Low,Gun,192188,Yes
C004591,V00855,L0218,S001,Assault,2025-02-16,Morning,High,Gun,351080,Yes
C004592,V03829,L0093,S036,Cyber Crime,2025-04-22,Night,Medium,Gun,405047,Yes
C004593,V03462,L0247,S021,Cyber Crime,2025-02-26,Evening,Medium,None,229931,No
C004594,V01142,L0181,S065,Cyber Crime,2025-11-17,Night,Medium,None,401316,Yes
C004595,V02689,L0083,S053,Robbery,2025-04-10,Afternoon,High,None,252024,Yes
C004596,V00521,L0228,S025,Robbery,2023-07-27,Afternoon,Low,Knife,385426,Yes
C004597,V02230,L0289,S075,Theft,2025-07-21,Evening,High,Knife,144406,Yes
C004598,V03325,L0168,S065,Theft,2023-06-07,Morning,Low,Knife,374029,Yes
C004599,V00292,L0193,S034,Kidnapping,2025-04-23,Afternoon,Low,None,52460,Yes
C004600,V00858,L0096,S056,Burglary,2025-03-25,Afternoon,Low,None,19214,Yes
C004601,V00378,L0262,S034,Theft,2025-08-29,Afternoon,Medium,Knife,146475,No
C004602,V02050,L0087,S034,Assault,2023-10-25,Night,Medium,None,12811,No
C004603,V01637,L0144,S065,Robbery,2023-03-30,Night,Medium,None,411010,Yes
C004604,V00718,L0159,S058,Kidnapping,2023-01-04,Night,Low,None,444132,Yes
C004605,V01276,L0178,S045,Assault,2024-04-24,Night,Low,Knife,284713,Yes
C004606,V02094,L0049,S060,Cyber Crime,2025-11-19,Afternoon,Low,Knife,136895,No
C004607,V00409,L0107,S009,Kidnapping,2024-07-10,Night,Medium,None,65615,Yes
C004608,V00783,L0083,S062,Fraud,2023-03-29,Morning,Low,Knife,295786,No
C004609,V02279,L0113,S007,Cyber Crime,2023-07-08,Evening,Low,None,130613,Yes
C004610,V01761,L0061,S040,Fraud,2023-01-07,Afternoon,Low,Knife,481571,No
C004611,V02228,L0171,S065,Fraud,2025-02-27,Morning,Medium,Gun,25293,No
C004612,V00186,L0033,S071,Burglary,2023-08-05,Morning,Low,None,56128,No
C004613,V03191,L0078,S055,Robbery,2025-10-17,Evening,Medium,None,54694,No
C004614,V01864,L0166,S036,Fraud,2023-03-02,Morning,Low,Gun,445699,No
C004615,V01454,L0233,S040,Burglary,2024-08-10,Night,Medium,Knife,319484,No
C004616,V03240,L0097,S051,Theft,2023-12-25,Afternoon,Low,None,155901,Yes
C004617,V02790,L0269,S009,Kidnapping,2024-07-04,Afternoon,Low,Stick,244342,No
C004618,V02072,L0094,S040,Fraud,2024-08-25,Evening,Medium,None,393184,No
C004619,V03927,L0144,S059,Robbery,2023-02-04,Morning,Medium,None,14712,Yes
C004620,V01089,L0026,S027,Burglary,2024-01-20,Morning,Low,None,191815,Yes
C004621,V03978,L0051,S074,Fraud,2025-06-26,Afternoon,High,Stick,410536,No
C004622,V03016,L0207,S009,Robbery,2023-08-29,Evening,Low,None,361720,Yes
C004623,V02053,L0294,S033,Assault,2024-03-17,Morning,Medium,Knife,131660,No
C004624,V00135,L0164,S075,Kidnapping,2024-08-01,Night,Medium,None,230031,No
C004625,V00686,L0033,S074,Cyber Crime,2024-09-09,Morning,Medium,Gun,294626,Yes
C004626,V01468,L0204,S016,Kidnapping,2024-01-26,Night,Medium,Knife,89366,No
C004627,V02770,L0024,S061,Fraud,2023-04-28,Night,Low,None,464466,Yes
C004628,V03915,L0129,S056,Fraud,2025-09-07,Night,Low,None,22533,Yes
C004629,V02897,L0291,S070,Assault,2025-04-15,Night,Medium,Knife,301408,No
C004630,V01656,L0009,S022,Cyber Crime,2025-09-26,Afternoon,Medium,Knife,216728,Yes
C004631,V00143,L0135,S066,Theft,2023-03-23,Evening,Medium,Stick,175835,No
C004632,V03651,L0088,S064,Burglary,2025-01-08,Afternoon,High,Gun,491401,Yes
C004633,V01664,L0135,S010,Kidnapping,2025-12-25,Morning,Low,None,184265,Yes
C004634,V03394,L0191,S033,Fraud,2024-07-05,Morning,Low,Knife,493261,Yes
C004635,V01270,L0289,S064,Robbery,2025-10-21,Evening,Medium,None,492975,Yes
C004636,V01205,L0149,S001,Burglary,2023-07-21,Night,Low,None,188315,Yes
C004637,V00910,L0189,S022,Cyber Crime,2024-10-13,Evening,Medium,None,120903,No
C004638,V03895,L0043,S055,Assault,2023-01-27,Morning,Medium,None,40822,Yes
C004639,V00175,L0011,S050,Robbery,2023-08-05,Morning,Medium,None,120619,No
C004640,V01306,L0279,S016,Cyber Crime,2024-08-10,Night,High,None,196017,Yes
C004641,V01728,L0076,S037,Cyber Crime,2025-07-18,Afternoon,Low,None,463626,Yes
C004642,V03001,L0080,S033,Theft,2025-09-11,Evening,Low,None,347924,No
C004643,V00137,L0143,S026,Kidnapping,2024-09-15,Evening,Low,Knife,347599,Yes
C004644,V00334,L0040,S006,Fraud,2024-01-27,Evening,Medium,None,404927,No
C004645,V03498,L0261,S053,Burglary,2024-11-18,Evening,Low,Knife,84023,Yes
C004646,V03657,L0273,S049,Kidnapping,2025-12-02,Afternoon,Low,None,291975,Yes
C004647,V02974,L0282,S040,Cyber Crime,2024-08-13,Morning,Medium,Gun,408755,No
C004648,V01417,L0277,S044,Robbery,2023-05-02,Evening,Low,Gun,470310,Yes
C004649,V02336,L0007,S007,Theft,2024-05-08,Night,Low,None,345926,Yes
C004650,V02614,L0029,S048,Burglary,2023-05-09,Morning,Medium,Knife,491936,Yes
C004651,V03597,L0229,S067,Robbery,2025-11-15,Afternoon,Medium,Gun,456647,No
C004652,V02145,L0194,S070,Cyber Crime,2023-01-11,Evening,Low,None,394720,Yes
C004653,V00065,L0187,S020,Assault,2025-06-12,Night,Medium,None,234902,Yes
C004654,V00760,L0065,S023,Cyber Crime,2023-03-17,Afternoon,Medium,Knife,255175,Yes
C004655,V02645,L0129,S005,Assault,2023-05-10,Night,Low,Knife,425063,Yes
C004656,V01250,L0019,S065,Robbery,2025-05-18,Evening,Low,None,194291,No
C004657,V03378,L0131,S018,Burglary,2025-05-30,Morning,High,Stick,70782,No
C004658,V00676,L0052,S052,Theft,2025-07-08,Afternoon,Low,Gun,487856,No
C004659,V02643,L0096,S013,Cyber Crime,2025-05-31,Evening,Medium,Gun,483323,No
C004660,V02813,L0162,S063,Burglary,2025-10-25,Evening,High,None,123842,Yes
C004661,V02058,L0108,S009,Cyber Crime,2025-02-21,Night,Medium,Stick,375098,Yes
C004662,V02576,L0104,S041,Cyber Crime,2025-07-21,Afternoon,Medium,Knife,263442,Yes
C004663,V01355,L0143,S050,Fraud,2025-08-03,Night,Low,None,129092,Yes
C004664,V00527,L0207,S068,Theft,2025-10-23,Morning,Medium,Knife,444046,No
C004665,V01025,L0166,S017,Robbery,2024-09-27,Night,Low,Gun,350341,No
C004666,V01481,L0128,S060,Kidnapping,2023-10-31,Morning,Medium,None,27859,Yes
C004667,V01563,L0022,S010,Kidnapping,2024-09-22,Morning,Low,None,88548,No
C004668,V00960,L0057,S025,Assault,2023-12-12,Evening,Low,None,160130,Yes
C004669,V02169,L0187,S059,Burglary,2025-11-07,Evening,Medium,None,264178,Yes
C004670,V00662,L0222,S043,Cyber Crime,2025-02-05,Afternoon,Low,None,245376,Yes
C004671,V00768,L0150,S029,Assault,2023-12-03,Night,High,Knife,28203,Yes
C004672,V02979,L0292,S036,Robbery,2023-08-04,Night,Low,None,155388,Yes
C004673,V01710,L0227,S065,Theft,2025-03-22,Evening,Low,None,28229,No
